Phase	X	Y	Bands	Error	Euler1	Euler2	Euler3	MAD	BC	BS
0	20	188	0	0	0	0	0	0	127	53
0	22	188	0	0	0	0	0	0	131	53
0	24	188	0	0	0	0	0	0	134	55
0	26	188	0	0	0	0	0	0	131	55
0	28	188	0	0	0	0	0	0	132	54
0	30	188	0	0	0	0	0	0	134	55
0	32	188	0	0	0	0	0	0	130	55
0	34	188	0	0	0	0	0	0	106	42
1	36	188	9	0	19.552	71.73	3.21	0.3957	121	45
1	38	188	9	0	19.513	71.875	3.546	0.183	147	61
1	40	188	9	0	19.513	71.875	3.546	0.2055	147	62
1	42	188	9	0	19.504	71.883	3.5424	0.2086	148	63
1	44	188	9	0	19.449	71.938	3.6966	0.1771	149	64
1	46	188	9	0	19.449	71.938	3.6966	0.3262	146	63
1	48	188	9	0	19.887	72.104	3.4146	0.1823	147	64
1	50	188	9	0	19.887	72.104	3.4146	0.1782	147	64
1	52	188	9	0	19.896	72.138	3.4262	0.1624	151	64
1	54	188	9	0	19.709	72.392	3.4694	0.2502	146	64
1	56	188	9	0	19.709	72.392	3.4694	0.1139	147	59
1	58	188	9	0	19.673	72.402	3.4575	0.1587	147	58
1	60	188	9	0	19.538	72.459	3.3676	0.4216	146	56
1	62	188	8	0	17.481	72.532	4.2596	0.5	149	55
1	64	188	9	0	17.341	72.562	4.3544	0.1718	144	62
1	66	188	9	0	17.306	72.563	4.3777	0.1749	143	61
1	68	188	8	0	17.306	72.563	4.3777	0.1806	150	61
1	70	188	9	0	17.258	72.555	4.3987	0.2864	142	59
1	72	188	9	0	17.084	72.66	4.5661	0.4129	135	51
1	74	188	8	0	15.568	72.43	5.0623	0.209	143	51
1	76	188	8	0	15.568	72.43	5.0623	0.2567	124	52
1	78	188	8	0	15.571	72.456	4.7945	0.1632	94	32
0	80	188	0	3	0	0	0	0	30	13
0	82	188	0	3	0	0	0	0	21	14
0	84	188	0	3	0	0	0	0	45	17
0	86	188	6	0	0	0	165.7	1.503	33	16
0	88	188	7	0	0	0	47.823	1.8476	24	18
0	90	188	0	3	0	0	0	0	45	18
0	92	188	0	3	0	0	0	0	46	17
0	94	188	0	3	0	0	0	0	45	19
0	96	188	0	3	0	0	0	0	45	19
1	98	188	6	0	170.12	114.87	168.62	1.0147	35	17
0	100	188	0	3	0	0	0	0	38	15
0	102	188	0	3	0	0	0	0	28	15
0	104	188	0	3	0	0	0	0	30	15
0	106	188	0	0	0	0	0	0	39	17
0	108	188	0	0	0	0	0	0	46	18
0	110	188	0	0	0	0	0	0	65	20
0	112	188	0	0	0	0	0	0	43	20
1	114	188	7	0	23.333	73.296	2.4492	1.1842	58	22
0	116	188	0	3	0	0	0	0	36	18
1	118	188	8	0	18.27	74.52	178.75	0.4867	103	31
1	120	188	7	0	18.234	74.538	178.79	0.3956	98	28
1	122	188	7	0	17.982	74.668	179.1	1.4626	67	24
1	124	188	7	0	16.072	73.074	1.9047	0.9632	49	17
1	126	188	8	0	16.295	72.812	2.212	0.6384	89	27
1	128	188	9	0	16.81	72.304	3.1028	0.3611	141	51
1	130	188	9	0	16.8	72.077	3.0002	0.1531	142	55
1	132	188	8	0	16.8	72.077	3.0002	0.2196	135	54
1	134	188	8	0	16.97	71.968	2.5631	0.2833	135	54
1	136	188	9	0	16.97	71.968	2.5631	0.439	142	56
1	138	188	9	0	17.312	72.27	2.338	0.2296	142	59
1	140	188	9	0	17.312	72.27	2.338	0.178	142	62
1	142	188	9	0	17.311	72.259	2.329	0.1809	141	60
1	144	188	9	0	17.033	72.156	2.1142	0.1972	141	62
1	146	188	9	0	16.946	72.149	2.0701	0.1978	144	61
1	148	188	9	0	16.946	72.149	2.0701	0.3102	144	58
1	150	188	9	0	16.894	72.073	2.6946	0.2372	144	62
1	152	188	9	0	16.881	72.067	2.7057	0.1119	145	62
1	154	188	9	0	16.881	72.067	2.7057	0.1293	145	64
1	156	188	9	0	16.768	72.003	2.7948	0.1884	143	64
1	158	188	9	0	16.768	72.003	2.7948	0.2081	144	56
1	160	188	9	0	16.805	71.795	3.0011	0.2375	141	52
1	162	188	8	0	16.805	71.795	3.0011	0.1663	150	63
1	164	188	9	0	16.814	71.814	2.947	0.2126	147	62
1	166	188	9	0	16.814	71.814	2.947	0.1496	147	63
1	168	188	8	0	16.91	71.672	2.7688	0.1371	146	64
1	170	188	9	0	16.898	71.683	2.7518	0.1587	145	63
1	172	188	9	0	16.898	71.683	2.7518	0.171	148	68
1	174	188	9	0	16.986	71.634	2.5957	0.1675	146	65
1	176	188	9	0	16.99	71.624	2.5959	0.1608	148	68
1	178	188	9	0	16.99	71.624	2.5959	0.1223	150	65
1	180	188	9	0	17.027	71.551	2.4946	0.141	145	64
1	182	188	9	0	17.029	71.544	2.4995	0.1565	147	68
1	184	188	9	0	17.029	71.544	2.4995	0.1556	142	65
1	186	188	9	0	17.054	71.544	2.5028	0.1451	144	67
1	188	188	9	0	17.243	71.447	2.3391	0.1681	143	61
1	190	188	8	0	17.266	71.429	2.3287	0.1336	146	63
1	192	188	9	0	17.266	71.429	2.3287	0.1251	147	66
1	194	188	9	0	17.268	71.427	2.33	0.2266	149	63
1	196	188	9	0	17.845	71.24	2.4461	0.2273	150	62
1	198	188	9	0	17.884	71.225	2.4447	0.1919	146	66
1	200	188	9	0	17.884	71.225	2.4447	0.1801	148	65
1	202	188	9	0	17.875	71.209	2.4615	0.3178	142	63
1	204	188	9	0	17.695	71.039	3.2381	0.1836	149	67
1	206	188	9	0	17.718	71.031	3.2574	0.2168	141	63
1	208	188	9	0	17.718	71.031	3.2574	0.2508	144	63
1	210	188	9	0	18.201	70.934	3.2574	0.2018	142	67
1	212	188	9	0	18.218	70.945	3.2622	0.1548	146	64
1	214	188	9	0	18.218	70.945	3.2622	0.1568	144	63
1	216	188	7	0	18.223	70.965	3.2647	0.2811	106	43
1	218	188	8	0	18.089	70.606	6.9457	0.2015	141	59
1	220	188	9	0	18.098	70.599	6.9295	0.1783	142	59
1	222	188	9	0	18.098	70.599	6.9295	0.1544	149	62
1	224	188	9	0	18.124	70.569	6.9523	0.2084	138	63
1	226	188	9	0	18.124	70.569	6.9523	0.1553	143	63
1	228	188	8	0	18.107	70.564	6.972	0.211	143	63
1	230	188	9	0	18.064	70.57	6.9724	0.3959	136	58
1	232	188	9	0	18.035	70.627	5.792	0.1537	147	61
1	234	188	9	0	18.176	70.736	5.286	0.3383	143	58
1	236	188	9	0	18.186	70.752	5.2392	0.1445	136	60
1	238	188	9	0	18.186	70.752	5.2392	0.1804	141	62
1	240	188	9	0	18.579	70.797	4.9899	0.1994	142	62
1	242	188	9	0	18.592	70.806	4.9816	0.178	139	58
1	244	188	9	0	18.592	70.816	4.9811	0.2402	142	55
1	246	188	9	0	18.592	70.816	4.9811	0.2677	126	50
1	248	188	8	0	18.324	71.05	4.6311	0.3575	125	45
1	250	188	8	0	18.324	71.05	4.6311	0.2814	116	38
1	252	188	9	0	18.944	70.511	4.5487	1.2424	105	31
1	254	188	9	0	18.944	70.511	4.5487	0.7477	74	24
1	256	188	9	0	19.117	70.577	4.3506	0.2666	104	36
1	258	188	9	0	19.13	70.581	4.3567	0.2537	142	54
1	260	188	9	0	19.13	70.581	4.3567	0.1976	144	58
1	262	188	9	0	19.494	70.294	3.9538	0.2609	128	42
1	264	188	6	0	19.494	70.294	3.9538	0.8575	54	18
1	266	188	7	0	19.85	70.783	3.2487	0.7052	84	23
1	268	188	9	0	19.828	70.311	3.2935	0.3196	108	31
1	270	188	9	0	19.828	70.311	3.2935	1.3615	69	20
1	272	188	6	0	19.651	70.522	2.7395	0.3612	22	15
0	274	188	0	3	0	0	0	0	15	14
0	276	188	0	3	0	0	0	0	26	16
0	278	188	0	3	0	0	0	0	41	16
1	280	188	6	0	20.456	71.782	4.1835	0.3411	44	16
1	282	188	7	0	20.757	71.698	3.6491	0.3368	62	22
1	284	188	9	0	20.757	71.698	3.6491	0.4575	115	36
1	286	188	9	0	20.731	71.709	3.6806	0.2162	128	43
1	288	188	9	0	21.114	71.726	3.2897	0.2908	107	33
0	290	188	0	3	0	0	0	0	23	14
0	292	188	0	3	0	0	0	0	15	14
0	294	188	0	3	0	0	0	0	21	14
0	296	188	0	3	0	0	0	0	17	14
1	298	188	8	0	19.279	70.908	3.1076	0.5188	101	30
1	300	188	9	0	18.977	70.963	3.0552	0.2312	137	52
1	302	188	9	0	18.958	70.981	3.0399	0.5658	139	54
1	304	188	9	0	18.977	70.996	3.0255	0.1961	147	60
1	306	188	9	0	18.977	70.996	3.0255	0.3617	141	57
1	308	188	9	0	18.878	71.237	3.5676	0.2733	143	59
1	310	188	9	0	18.878	71.237	3.5676	0.3605	140	58
1	312	188	9	0	19.198	71.308	3.4932	0.1398	145	60
1	314	188	9	0	19.203	71.317	3.5065	0.2015	143	60
1	316	188	9	0	19.203	71.317	3.5065	0.1966	142	60
1	318	188	9	0	19.064	71.352	3.6003	0.1835	145	62
1	320	188	9	0	19.064	71.352	3.6003	0.1625	145	61
1	322	188	9	0	19.062	71.377	3.5865	0.1718	144	60
1	324	188	8	0	18.784	71.488	3.7902	0.1991	145	61
1	326	188	9	0	18.772	71.488	3.7899	0.229	141	57
1	328	188	9	0	18.772	71.488	3.7899	0.334	138	53
1	330	188	9	0	18.758	71.491	3.7677	0.3383	145	57
1	332	188	9	0	18.97	71.607	3.5365	0.1703	144	59
1	334	188	9	0	19.042	71.65	3.4637	0.3078	146	60
1	336	188	9	0	19.023	71.68	3.5099	0.175	144	60
1	338	188	10	0	19.023	71.68	3.5099	0.1756	142	61
1	340	188	9	0	19.031	71.695	3.5156	0.2088	144	63
1	342	188	9	0	19.049	71.737	3.5408	0.2339	142	59
1	344	188	9	0	19.046	71.802	3.5856	0.1766	154	61
1	346	188	9	0	18.732	72.147	3.6458	0.1963	141	60
1	348	188	8	0	18.713	72.144	3.6557	0.1962	156	62
1	350	188	9	0	18.713	72.144	3.6557	0.2326	140	59
1	352	188	9	0	18.85	72.086	3.2223	0.1961	144	60
1	354	188	8	0	18.865	72.088	3.2142	0.1575	146	63
1	356	188	9	0	18.865	72.088	3.2142	0.2769	143	62
1	358	188	9	0	18.827	72.011	3.3473	0.2913	145	63
0	0	190	0	0	0	0	0	0	102	32
0	2	190	0	0	0	0	0	0	128	51
0	4	190	0	0	0	0	0	0	127	51
0	6	190	0	0	0	0	0	0	130	52
0	8	190	0	0	0	0	0	0	136	52
0	10	190	0	0	0	0	0	0	134	52
0	12	190	0	0	0	0	0	0	139	48
0	14	190	0	0	0	0	0	0	127	52
0	16	190	0	0	0	0	0	0	129	53
0	18	190	0	0	0	0	0	0	130	51
0	20	190	0	0	0	0	0	0	133	53
0	22	190	0	0	0	0	0	0	134	53
0	24	190	0	0	0	0	0	0	132	54
0	26	190	0	0	0	0	0	0	132	52
0	28	190	0	0	0	0	0	0	133	53
0	30	190	0	0	0	0	0	0	129	53
0	32	190	0	0	0	0	0	0	131	53
0	34	190	0	0	0	0	0	0	115	45
1	36	190	8	0	19.551	71.718	3.1912	0.3715	114	42
1	38	190	9	0	19.513	71.875	3.546	0.1658	144	60
1	40	190	9	0	19.513	71.875	3.546	0.1903	144	63
1	42	190	9	0	19.504	71.883	3.5424	0.1715	148	63
1	44	190	9	0	19.759	71.926	3.4607	0.268	148	66
1	46	190	9	0	19.759	71.926	3.4607	0.2444	144	63
1	48	190	9	0	19.887	72.104	3.4146	0.1274	146	60
1	50	190	9	0	19.887	72.104	3.4146	0.2612	148	62
1	52	190	9	0	19.896	72.138	3.4262	0.1589	150	64
1	54	190	9	0	19.709	72.392	3.4694	0.1606	151	63
1	56	190	9	0	19.709	72.392	3.4694	0.255	146	62
1	58	190	9	0	19.673	72.402	3.4575	0.1635	145	64
1	60	190	9	0	19.294	72.556	3.2142	0.3167	147	60
1	62	190	9	0	19.294	72.556	3.2142	0.4051	152	56
1	64	190	9	0	17.558	72.74	4.2169	0.2159	142	60
1	66	190	9	0	17.558	72.74	4.2169	0.202	144	61
1	68	190	9	0	17.543	72.752	4.2342	0.1688	142	61
1	70	190	9	0	17.04	72.763	4.6552	0.2044	141	59
1	72	190	9	0	16.986	72.78	4.6873	0.2367	140	58
1	74	190	8	0	16.986	72.78	4.6873	0.3242	139	47
1	76	190	9	0	15.439	72.58	5.2605	0.3571	129	52
1	78	190	9	0	15.282	72.472	5.4452	0.2072	109	41
1	80	190	7	0	14.998	72.454	5.992	1.7192	32	16
0	82	190	0	3	0	0	0	0	14	15
0	84	190	0	3	0	0	0	0	10	13
0	86	190	0	3	0	0	0	0	22	15
0	88	190	0	3	0	0	0	0	23	15
0	90	190	0	3	0	0	0	0	25	14
0	92	190	0	3	0	0	0	0	47	18
0	94	190	0	3	0	0	0	0	71	22
1	96	190	6	0	170.12	114.87	168.62	1.0147	57	19
0	98	190	0	3	0	0	0	0	48	18
0	100	190	0	3	0	0	0	0	39	21
0	102	190	0	3	0	0	0	0	62	18
0	104	190	0	3	0	0	0	0	40	18
0	106	190	0	3	0	0	0	0	23	16
0	108	190	0	0	0	0	0	0	31	16
0	110	190	0	3	0	0	0	0	45	17
0	112	190	0	0	0	0	0	0	31	16
0	114	190	0	3	0	0	0	0	52	18
1	116	190	6	0	23.333	73.296	2.4492	1.1842	73	22
0	118	190	0	3	0	0	0	0	76	29
1	120	190	8	0	17.994	74.552	179.18	0.4745	117	34
1	122	190	7	0	17.844	74.707	179.1	1.3011	93	28
1	124	190	9	0	16.617	72.597	3.101	0.5451	100	28
1	126	190	9	0	16.618	72.587	3.1051	0.2962	135	43
1	128	190	8	0	16.663	72.528	3.13	0.3457	138	51
1	130	190	8	0	16.858	72.44	3.2145	0.214	140	55
1	132	190	8	0	16.858	72.44	3.2145	0.166	134	56
1	134	190	9	0	17.038	72.119	2.5234	0.4127	136	55
1	136	190	9	0	17.277	72.282	2.3675	0.1865	142	61
1	138	190	8	0	17.307	72.276	2.3498	0.1883	143	62
1	140	190	9	0	17.307	72.276	2.3498	0.1589	137	61
1	142	190	9	0	17.311	72.259	2.329	0.1849	144	62
1	144	190	9	0	17.219	72.276	2.3699	0.1925	142	62
1	146	190	9	0	16.946	72.149	2.0701	0.2691	146	60
1	148	190	9	0	16.946	72.149	2.0701	0.3664	143	59
1	150	190	8	0	16.891	72.086	2.7011	0.1695	142	60
1	152	190	9	0	16.891	72.086	2.7011	0.2263	142	59
1	154	190	9	0	16.789	72.031	2.7952	0.1726	141	59
1	156	190	9	0	16.768	72.003	2.7948	0.2286	136	52
1	158	190	9	0	16.768	72.003	2.7948	0.2273	141	52
1	160	190	8	0	16.805	71.795	3.0011	0.1716	147	58
1	162	190	9	0	16.805	71.795	3.0011	0.163	147	61
1	164	190	9	0	16.814	71.826	2.9416	0.1609	146	64
1	166	190	9	0	16.814	71.826	2.9416	0.1476	145	62
1	168	190	9	0	16.896	71.69	2.7635	0.1539	151	63
1	170	190	9	0	16.898	71.683	2.7518	0.1625	148	65
1	172	190	9	0	16.898	71.683	2.7518	0.1757	145	65
1	174	190	9	0	16.986	71.634	2.5957	0.0963	146	64
1	176	190	9	0	16.99	71.624	2.5959	0.1429	143	64
1	178	190	9	0	16.99	71.624	2.5959	0.145	149	64
1	180	190	9	0	16.995	71.637	2.5968	0.1747	143	64
1	182	190	9	0	17.042	71.545	2.502	0.1457	142	65
1	184	190	9	0	17.042	71.545	2.502	0.1751	142	66
1	186	190	9	0	17.054	71.544	2.5028	0.1879	143	67
1	188	190	9	0	17.243	71.447	2.3391	0.1523	142	67
1	190	190	9	0	17.265	71.429	2.3303	0.1464	146	65
1	192	190	9	0	17.268	71.427	2.33	0.1405	148	67
1	194	190	9	0	17.268	71.427	2.33	0.151	146	63
1	196	190	9	0	17.259	71.437	2.3441	0.2834	145	63
1	198	190	9	0	17.773	71.282	2.5272	0.1581	149	69
1	200	190	9	0	17.773	71.282	2.5272	0.1897	141	68
1	202	190	9	0	17.801	71.268	2.5376	0.1726	142	66
1	204	190	9	0	17.827	71.219	2.597	0.2671	149	62
1	206	190	9	0	17.703	71.027	3.2669	0.2132	149	62
1	208	190	9	0	17.703	71.027	3.2669	0.1919	147	63
1	210	190	9	0	18.201	70.934	3.2574	0.1948	143	65
1	212	190	9	0	18.218	70.945	3.2622	0.1467	141	66
1	214	190	9	0	18.218	70.945	3.2622	0.1523	138	63
1	216	190	7	0	18.223	70.965	3.2647	0.2481	109	44
1	218	190	8	0	18.192	70.656	7.0116	0.1793	142	59
1	220	190	8	0	18.189	70.653	6.9845	0.1251	144	60
1	222	190	9	0	18.189	70.653	6.9845	0.2154	148	62
1	224	190	8	0	18.117	70.573	6.9513	0.1668	144	64
1	226	190	8	0	18.117	70.573	6.9513	0.1933	141	62
1	228	190	9	0	18.102	70.568	6.9708	0.1588	144	64
1	230	190	9	0	18.064	70.57	6.9724	0.3165	138	57
1	232	190	8	0	17.97	70.588	5.9898	0.1772	136	63
1	234	190	9	0	17.97	70.588	5.9898	0.3401	142	57
1	236	190	9	0	18.189	70.749	5.2276	0.2347	142	59
1	238	190	9	0	18.189	70.749	5.2276	0.2524	130	53
1	240	190	8	0	18.505	70.802	4.9708	0.4743	115	41
1	242	190	8	0	18.505	70.802	4.9708	0.2498	108	35
1	244	190	8	0	19.058	70.504	4.7166	0.5781	107	31
1	246	190	9	0	19.058	70.504	4.7166	0.5381	111	36
1	248	190	10	0	19.036	70.509	4.7637	0.2987	131	43
1	250	190	10	0	19.036	70.509	4.7637	0.3554	141	50
1	252	190	9	0	18.944	70.511	4.5487	0.1771	143	55
1	254	190	9	0	18.944	70.511	4.5487	0.1804	143	58
1	256	190	9	0	19.117	70.577	4.3506	0.2233	148	60
1	258	190	10	0	19.13	70.581	4.3567	0.1986	152	63
1	260	190	9	0	19.13	70.581	4.3567	0.1927	148	65
1	262	190	9	0	19.121	70.57	4.3463	0.2274	144	58
1	264	190	9	0	19.072	70.55	4.3572	0.4135	116	36
1	266	190	6	0	19.681	70.552	3.0743	1.1154	71	19
1	268	190	9	0	19.539	70.7	2.8395	0.4415	118	37
1	270	190	9	0	19.539	70.7	2.8395	0.3612	126	43
1	272	190	8	0	19.651	70.522	2.7395	0.7358	70	22
0	274	190	0	3	0	0	0	0	18	14
0	276	190	0	3	0	0	0	0	13	14
0	278	190	0	3	0	0	0	0	26	16
1	280	190	6	0	20.759	71.566	3.4922	0.3368	25	14
0	282	190	0	3	0	0	0	0	27	15
1	284	190	6	0	20.739	71.733	3.6689	0.2162	50	19
1	286	190	8	0	20.717	71.728	3.6932	0.9011	80	23
1	288	190	8	0	20.709	71.419	3.8092	1.156	70	20
0	290	190	0	3	0	0	0	0	26	13
0	292	190	0	3	0	0	0	0	16	14
0	294	190	0	3	0	0	0	0	12	13
0	296	190	0	3	0	0	0	0	24	13
1	298	190	7	0	19.267	70.915	3.1407	0.8092	72	21
1	300	190	9	0	18.912	70.951	3.0725	0.3444	106	30
1	302	190	8	0	18.958	70.981	3.0399	0.8497	112	32
1	304	190	9	0	18.977	70.996	3.0255	0.4838	154	49
1	306	190	9	0	18.977	70.996	3.0255	0.4899	141	55
1	308	190	9	0	18.878	71.237	3.5676	0.2551	138	55
1	310	190	9	0	18.878	71.237	3.5676	0.2525	143	57
1	312	190	9	0	19.198	71.308	3.4932	0.2507	148	59
1	314	190	9	0	19.203	71.317	3.5065	0.1938	145	62
1	316	190	9	0	19.203	71.317	3.5065	0.1938	144	60
1	318	190	9	0	19.077	71.456	3.4908	0.2227	141	60
1	320	190	9	0	19.077	71.456	3.4908	0.1538	144	60
1	322	190	9	0	19.115	71.499	3.5091	0.2276	145	59
1	324	190	9	0	19.115	71.499	3.5091	0.1889	141	59
1	326	190	9	0	18.78	71.49	3.7841	0.2927	142	58
1	328	190	9	0	18.78	71.49	3.7841	0.2879	143	59
1	330	190	9	0	18.771	71.494	3.7568	0.1615	140	58
1	332	190	9	0	19.029	71.626	3.465	0.1636	145	60
1	334	190	9	0	19.049	71.64	3.4439	0.1791	143	60
1	336	190	9	0	19.049	71.64	3.4439	0.1352	148	62
1	338	190	9	0	19.033	71.694	3.4921	0.2616	145	60
1	340	190	8	0	19.033	71.694	3.4921	0.2407	143	64
1	342	190	9	0	19.099	71.96	3.2984	0.2361	142	60
1	344	190	9	0	19.099	71.96	3.2984	0.1732	147	62
1	346	190	9	0	18.732	72.147	3.6458	0.1458	148	62
1	348	190	9	0	18.713	72.144	3.6557	0.1759	146	61
1	350	190	8	0	18.713	72.144	3.6557	0.2196	140	61
1	352	190	9	0	18.691	72.197	3.5996	0.3118	138	52
1	354	190	9	0	18.943	72.001	3.1864	0.2564	135	51
1	356	190	9	0	18.89	71.984	3.2601	0.2713	132	51
1	358	190	9	0	18.834	72.015	3.3468	0.3189	122	47
0	0	192	0	0	0	0	0	0	85	26
0	2	192	0	0	0	0	0	0	134	48
0	4	192	0	0	0	0	0	0	125	51
0	6	192	0	0	0	0	0	0	124	50
0	8	192	0	0	0	0	0	0	131	52
0	10	192	0	0	0	0	0	0	136	52
0	12	192	0	0	0	0	0	0	125	50
0	14	192	0	0	0	0	0	0	135	48
0	16	192	0	0	0	0	0	0	133	55
0	18	192	0	0	0	0	0	0	128	51
0	20	192	0	0	0	0	0	0	132	53
0	22	192	0	0	0	0	0	0	128	53
0	24	192	0	0	0	0	0	0	130	53
0	26	192	0	0	0	0	0	0	129	53
0	28	192	0	0	0	0	0	0	132	53
0	30	192	0	0	0	0	0	0	125	52
0	32	192	0	0	0	0	0	0	125	52
0	34	192	0	0	0	0	0	0	119	47
1	36	192	7	0	19.551	71.718	3.1912	0.8432	115	38
1	38	192	9	0	19.644	71.888	3.5097	0.1498	146	60
1	40	192	9	0	19.518	71.887	3.5401	0.1462	148	62
1	42	192	9	0	19.518	71.887	3.5401	0.113	143	63
1	44	192	9	0	19.759	71.926	3.4607	0.1843	141	62
1	46	192	9	0	19.759	71.926	3.4607	0.1487	137	58
1	48	192	9	0	20.09	72.384	3.1102	0.2565	143	58
1	50	192	9	0	20.09	72.384	3.1102	0.231	154	60
1	52	192	9	0	19.945	72.419	3.255	0.1933	153	62
1	54	192	9	0	19.945	72.419	3.255	0.178	153	64
1	56	192	9	0	19.911	72.423	3.2754	0.2653	146	63
1	58	192	9	0	19.39	72.559	3.1686	0.2073	148	63
1	60	192	9	0	19.39	72.559	3.1686	0.2141	151	61
1	62	192	9	0	19.291	72.564	3.1896	0.4921	149	55
1	64	192	8	0	17.558	72.74	4.2169	0.1434	146	60
1	66	192	8	0	17.558	72.74	4.2169	0.114	146	62
1	68	192	9	0	17.543	72.752	4.2342	0.1894	148	62
1	70	192	9	0	17.04	72.763	4.6552	0.1347	142	62
1	72	192	9	0	16.955	72.803	4.719	0.2228	146	62
1	74	192	9	0	16.955	72.803	4.719	0.2396	147	58
1	76	192	9	0	15.439	72.58	5.2605	0.4653	143	54
1	78	192	9	0	15.439	72.58	5.2605	0.2747	134	49
1	80	192	9	0	15.068	72.465	5.8989	0.2994	77	25
0	82	192	0	3	0	0	0	0	28	15
0	84	192	0	3	0	0	0	0	20	14
0	86	192	0	3	0	0	0	0	29	13
0	88	192	0	3	0	0	0	0	20	16
0	90	192	7	0	0	0	309.92	1.2847	17	14
0	92	192	0	3	0	0	0	0	49	16
1	94	192	7	0	168.14	116.1	167.43	0.8815	86	24
1	96	192	8	0	170.1	114.98	168.7	0.9587	68	21
0	98	192	0	3	0	0	0	0	43	20
0	100	192	0	3	0	0	0	0	66	25
0	102	192	0	3	0	0	0	0	42	17
0	104	192	7	0	0	0	23.667	1.8754	37	16
0	106	192	0	3	0	0	0	0	33	16
0	108	192	0	3	0	0	0	0	25	16
0	110	192	0	3	0	0	0	0	42	18
1	112	192	6	0	16.067	77.2	9.5719	0.9435	75	25
1	114	192	6	0	16.067	77.2	9.5719	0.9435	85	27
1	116	192	9	0	23.333	73.296	2.4492	0.4039	130	38
1	118	192	6	0	16.87	73.249	2.6562	1.1953	102	35
1	120	192	6	0	17.994	74.552	179.18	0.4745	86	29
1	122	192	8	0	18.066	74.995	178.68	0.7799	103	29
1	124	192	8	0	16.617	72.597	3.101	0.4069	117	37
1	126	192	8	0	16.618	72.587	3.1051	0.2843	141	56
1	128	192	8	0	16.627	72.535	3.1371	0.1617	144	56
1	130	192	8	0	16.871	72.468	3.2252	0.225	138	57
1	132	192	7	0	16.871	72.468	3.2252	0.2138	140	57
1	134	192	9	0	16.862	72.466	3.2187	0.2387	139	57
1	136	192	9	0	17.277	72.282	2.3675	0.2559	140	60
1	138	192	9	0	17.307	72.276	2.3498	0.2192	152	63
1	140	192	8	0	17.307	72.276	2.3498	0.1431	147	63
1	142	192	9	0	17.192	72.297	2.3923	0.2363	142	62
1	144	192	9	0	17.192	72.297	2.3923	0.1625	146	60
1	146	192	9	0	16.96	72.154	2.0449	0.3674	141	58
1	148	192	9	0	16.96	72.154	2.0449	0.2285	140	57
1	150	192	9	0	16.86	72.103	2.7483	0.2765	144	58
1	152	192	9	0	16.807	72.062	2.8429	0.1599	140	56
1	154	192	9	0	16.789	72.031	2.7952	0.2642	131	49
1	156	192	8	0	16.789	72.031	2.7952	0.144	132	48
1	158	192	9	0	16.729	71.889	3.0529	0.2713	139	56
1	160	192	8	0	16.799	71.815	2.9915	0.1749	144	61
1	162	192	8	0	16.799	71.815	2.9915	0.2086	146	62
1	164	192	8	0	16.814	71.826	2.9416	0.1616	145	65
1	166	192	9	0	16.814	71.826	2.9416	0.1856	145	62
1	168	192	9	0	16.835	71.824	2.9307	0.2119	145	62
1	170	192	8	0	16.835	71.824	2.9307	0.207	147	64
1	172	192	9	0	16.853	71.754	2.8359	0.2367	147	62
1	174	192	9	0	16.853	71.754	2.8359	0.1536	141	64
1	176	192	8	0	16.991	71.633	2.5963	0.1331	146	66
1	178	192	9	0	16.995	71.637	2.5968	0.1659	151	64
1	180	192	9	0	16.995	71.637	2.5968	0.1244	148	65
1	182	192	9	0	17.045	71.575	2.5234	0.1379	143	62
1	184	192	9	0	17.024	71.62	2.5665	0.1899	144	66
1	186	192	9	0	17.024	71.62	2.5665	0.2227	141	66
1	188	192	9	0	17.02	71.614	2.5673	0.2298	145	67
1	190	192	9	0	17.129	71.518	2.4161	0.2122	142	63
1	192	192	9	0	17.129	71.518	2.4161	0.1334	146	63
1	194	192	9	0	17.239	71.442	2.3593	0.1189	145	64
1	196	192	9	0	17.239	71.442	2.3593	0.1748	141	60
1	198	192	9	0	17.773	71.282	2.5272	0.2023	146	64
1	200	192	9	0	17.773	71.282	2.5272	0.1085	145	69
1	202	192	9	0	17.818	71.26	2.5525	0.2263	145	65
1	204	192	8	0	17.827	71.219	2.597	0.2895	143	63
1	206	192	10	0	17.468	71.077	3.3349	0.1514	141	62
1	208	192	9	0	17.468	71.077	3.3349	0.1527	143	64
1	210	192	9	0	17.486	71.071	3.3624	0.2957	149	60
1	212	192	9	0	18.198	71.009	3.2816	0.2873	150	65
1	214	192	9	0	18.163	71.115	3.3345	0.1646	141	63
1	216	192	8	0	18.163	71.115	3.3345	0.22	120	44
1	218	192	9	0	18.201	70.659	7.0256	0.2086	135	58
1	220	192	9	0	18.189	70.653	6.9845	0.2584	141	62
1	222	192	8	0	18.189	70.653	6.9845	0.1356	143	62
1	224	192	9	0	18.2	70.643	7.0008	0.3106	143	60
1	226	192	9	0	18.167	70.601	7.0195	0.1868	140	62
1	228	192	9	0	18.167	70.601	7.0195	0.1439	145	63
1	230	192	8	0	18.114	70.593	7.0094	0.2508	140	58
1	232	192	9	0	17.97	70.588	5.9898	0.1872	133	56
1	234	192	8	0	17.97	70.588	5.9898	0.3444	127	49
1	236	192	8	0	18.572	70.495	5.0155	0.3588	113	39
1	238	192	8	0	18.619	70.503	4.9793	0.4651	99	30
